,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
2639,2999511,70B3D5007000172B,1608901456351,FES Receiver,2020-12-25 14:04:16.271931,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3600 mV,8 C,1 Degree,222 Times,
2638,2999773,70B3D5007000172B,1608905056236,FES Receiver,2020-12-25 15:04:16.147942,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3600 mV,8 C,5 Degree,223 Times,
2637,3000052,70B3D5007000172B,1608908656132,FES Receiver,2020-12-25 16:04:16.024982,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3600 mV,8 C,1 Degree,224 Times,
2636,3000337,70B3D5007000172B,1608912256076,FES Receiver,2020-12-25 17:04:15.957905,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3580 mV,1 C,1 Degree,225 Times,
2635,3000619,70B3D5007000172B,1608915856031,FES Receiver,2020-12-25 18:04:15.894034,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3570 mV,2 C,2 Degree,226 Times,
2634,3000894,70B3D5007000172B,1608919457416,FES Receiver,2020-12-25 19:04:17.62374,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3570 mV,255 C,2 Degree,227 Times,
2633,3001428,70B3D5007000172B,1608926657310,FES Receiver,2020-12-25 21:04:17.49608,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3560 mV,255 C,1 Degree,229 Times,
2632,3001694,70B3D5007000172B,1608930257290,FES Receiver,2020-12-25 22:04:17.453763,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,52 cm,3560 mV,254 C,1 Degree,230 Times,
2631,3001983,70B3D5007000172B,1608933857231,FES Receiver,2020-12-25 23:04:17.379946,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3550 mV,254 C,1 Degree,231 Times,
2630,3002256,70B3D5007000172B,1608937457177,FES Receiver,2020-12-26 00:04:17.311826,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3540 mV,252 C,2 Degree,232 Times,
2629,3002538,70B3D5007000172B,1608941057170,FES Receiver,2020-12-26 01:04:17.294796,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3540 mV,253 C,2 Degree,233 Times,
2628,3002836,70B3D5007000172B,1608944657110,FES Receiver,2020-12-26 02:04:17.217749,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3550 mV,254 C,3 Degree,234 Times,
2627,3003114,70B3D5007000172B,1608948257110,FES Receiver,2020-12-26 03:04:17.20287,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3540 mV,253 C,2 Degree,235 Times,
2626,3003399,70B3D5007000172B,1608951857077,FES Receiver,2020-12-26 04:04:17.16188,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3540 mV,253 C,2 Degree,236 Times,
